"experiment_id","run_id","provider","model_label","copilot_temperature_setting","temperature_code","temperature_setting_status","prompt_family_id","prompt_family_slug","family_label","family_group","replicate","raw_output_file","score_input_file","expected_score_output_file","raw_chars","raw_words","raw_bytes"
"TRACE_20260611","OpenAI_F02_T07_R021","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","21","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_021.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_021.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_021.md","3216","406","3216"
"TRACE_20260611","OpenAI_F02_T07_R022","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","22","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_022.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_022.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_022.md","3924","506","3924"
"TRACE_20260611","OpenAI_F02_T07_R023","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","23","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_023.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_023.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_023.md","3873","509","3873"
"TRACE_20260611","OpenAI_F02_T07_R024","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","24","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_024.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_024.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_024.md","3747","507","3747"
"TRACE_20260611","OpenAI_F02_T07_R025","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","25","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_025.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_025.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_025.md","3645","449","3645"
"TRACE_20260611","OpenAI_F02_T07_R026","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","26","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_026.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_026.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_026.md","3913","511","3913"
"TRACE_20260611","OpenAI_F02_T07_R027","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","27","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_027.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_027.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_027.md","3691","486","3691"
"TRACE_20260611","OpenAI_F02_T07_R028","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","28","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_028.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_028.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_028.md","3402","474","3402"
"TRACE_20260611","OpenAI_F02_T07_R029","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","29","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_029.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_029.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_029.md","3452","453","3452"
"TRACE_20260611","OpenAI_F02_T07_R030","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","30","Experiment_Output/OpenAI/Temp_0.7/output_F02_OpenAI_temp_07_rep_030.md","Score_Input/S__OpenAI_GPT50moderate__F02__temp_07__rep_030.md","Score_Output/S__OpenAI_GPT50moderate__F02__temp_07__rep_030.md","3595","514","3595"
"TRACE_20260611","OpenAI_F03_T07_R001","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","1","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_001.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_001.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_001.md","3740","482","3740"
"TRACE_20260611","OpenAI_F03_T07_R002","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","2","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_002.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_002.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_002.md","3972","489","3972"
"TRACE_20260611","OpenAI_F03_T07_R003","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","3","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_003.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_003.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_003.md","3697","503","3697"
"TRACE_20260611","OpenAI_F03_T07_R004","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","4","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_004.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_004.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_004.md","3612","442","3612"
"TRACE_20260611","OpenAI_F03_T07_R005","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","5","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_005.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_005.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_005.md","4286","502","4286"
"TRACE_20260611","OpenAI_F03_T07_R006","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","6","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_006.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_006.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_006.md","3783","491","3783"
"TRACE_20260611","OpenAI_F03_T07_R007","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","7","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_007.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_007.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_007.md","4220","587","4220"
"TRACE_20260611","OpenAI_F03_T07_R008","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","8","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_008.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_008.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_008.md","4460","609","4460"
"TRACE_20260611","OpenAI_F03_T07_R009","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","9","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_009.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_009.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_009.md","4049","525","4049"
"TRACE_20260611","OpenAI_F03_T07_R010","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","10","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_010.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_010.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_010.md","4796","594","4796"
"TRACE_20260611","OpenAI_F03_T07_R011","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","11","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_011.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_011.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_011.md","3787","462","3787"
"TRACE_20260611","OpenAI_F03_T07_R012","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","12","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_012.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_012.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_012.md","4253","556","4253"
"TRACE_20260611","OpenAI_F03_T07_R013","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","13","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_013.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_013.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_013.md","3815","508","3815"
"TRACE_20260611","OpenAI_F03_T07_R014","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","14","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_014.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_014.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_014.md","3749","484","3749"
"TRACE_20260611","OpenAI_F03_T07_R015","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","15","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_015.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_015.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_015.md","4687","586","4687"
"TRACE_20260611","OpenAI_F03_T07_R016","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","16","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_016.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_016.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_016.md","3438","459","3438"
"TRACE_20260611","OpenAI_F03_T07_R017","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","17","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_017.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_017.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_017.md","4188","547","4188"
"TRACE_20260611","OpenAI_F03_T07_R018","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","18","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_018.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_018.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_018.md","4305","489","4305"
"TRACE_20260611","OpenAI_F03_T07_R019","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","19","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_019.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_019.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_019.md","4389","600","4389"
"TRACE_20260611","OpenAI_F03_T07_R020","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","20","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_020.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_020.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_020.md","3961","503","3961"
"TRACE_20260611","OpenAI_F03_T07_R021","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","21","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_021.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_021.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_021.md","3749","511","3749"
"TRACE_20260611","OpenAI_F03_T07_R022","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","22","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_022.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_022.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_022.md","4024","548","4024"
"TRACE_20260611","OpenAI_F03_T07_R023","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","23","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_023.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_023.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_023.md","3985","493","3985"
"TRACE_20260611","OpenAI_F03_T07_R024","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","24","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_024.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_024.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_024.md","4024","480","4024"
"TRACE_20260611","OpenAI_F03_T07_R025","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","25","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_025.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_025.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_025.md","3077","351","3077"
"TRACE_20260611","OpenAI_F03_T07_R026","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","26","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_026.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_026.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_026.md","3848","504","3848"
"TRACE_20260611","OpenAI_F03_T07_R027","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","27","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_027.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_027.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_027.md","4160","509","4160"
"TRACE_20260611","OpenAI_F03_T07_R028","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","28","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_028.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_028.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_028.md","3551","442","3551"
"TRACE_20260611","OpenAI_F03_T07_R029","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","29","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_029.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_029.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_029.md","3909","495","3909"
"TRACE_20260611","OpenAI_F03_T07_R030","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","30","Experiment_Output/OpenAI/Temp_0.7/output_F03_OpenAI_temp_07_rep_030.md","Score_Input/S__OpenAI_GPT50moderate__F03__temp_07__rep_030.md","Score_Output/S__OpenAI_GPT50moderate__F03__temp_07__rep_030.md","3894","476","3894"
"TRACE_20260611","OpenAI_F04_T07_R001","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","1","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_001.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_001.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_001.md","3470","470","3470"
"TRACE_20260611","OpenAI_F04_T07_R002","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","2","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_002.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_002.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_002.md","3215","398","3215"
"TRACE_20260611","OpenAI_F04_T07_R003","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","3","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_003.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_003.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_003.md","3315","425","3315"
"TRACE_20260611","OpenAI_F04_T07_R004","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","4","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_004.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_004.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_004.md","2867","350","2867"
"TRACE_20260611","OpenAI_F04_T07_R005","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","5","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_005.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_005.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_005.md","3723","484","3723"
"TRACE_20260611","OpenAI_F04_T07_R006","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","6","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_006.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_006.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_006.md","3544","436","3544"
"TRACE_20260611","OpenAI_F04_T07_R007","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","7","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_007.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_007.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_007.md","2964","394","2964"
"TRACE_20260611","OpenAI_F04_T07_R008","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","8","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_008.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_008.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_008.md","3704","453","3704"
"TRACE_20260611","OpenAI_F04_T07_R009","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","9","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_009.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_009.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_009.md","3169","358","3169"
"TRACE_20260611","OpenAI_F04_T07_R010","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","10","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_010.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_010.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_010.md","3617","460","3617"
"TRACE_20260611","OpenAI_F04_T07_R011","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","11","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_011.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_011.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_011.md","2873","366","2873"
"TRACE_20260611","OpenAI_F04_T07_R012","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","12","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_012.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_012.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_012.md","2603","324","2603"
"TRACE_20260611","OpenAI_F04_T07_R013","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","13","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_013.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_013.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_013.md","3249","443","3249"
"TRACE_20260611","OpenAI_F04_T07_R014","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","14","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_014.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_014.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_014.md","2960","413","2960"
"TRACE_20260611","OpenAI_F04_T07_R015","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","15","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_015.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_015.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_015.md","3481","469","3481"
"TRACE_20260611","OpenAI_F04_T07_R016","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","16","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_016.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_016.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_016.md","3244","397","3244"
"TRACE_20260611","OpenAI_F04_T07_R017","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","17","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_017.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_017.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_017.md","3686","493","3686"
"TRACE_20260611","OpenAI_F04_T07_R018","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","18","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_018.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_018.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_018.md","3269","421","3269"
"TRACE_20260611","OpenAI_F04_T07_R019","OpenAI","GPT 5.0 moderate","0.7","07","copilot_ui_selected_unverified","F04","NEIGHBOR_BOTTLENECK_HINT","Neighbor bottleneck hint","Spatial-neighbor cue","19","Experiment_Output/OpenAI/Temp_0.7/output_F04_OpenAI_temp_07_rep_019.md","Score_Input/S__OpenAI_GPT50moderate__F04__temp_07__rep_019.md","Score_Output/S__OpenAI_GPT50moderate__F04__temp_07__rep_019.md","3671","444","3671"
